Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
19-Ago-2002,11.1,4.5,7.1,8,5.5,7,8.8,5.4,0,1.2,,
20-Ago-2002,11.1,2.5,5.6,7.6,6.7,5,7.6,6.7,0,2.8,,2
21-Ago-2002,11.8,4,6.4,7.8,5,6.3,7.7,4.6,.1,.6,,4
22-Ago-2002,11.8,1.6,4,7.6,7.1,4,7.6,7,.1,0,,2
23-Ago-2002,13.2,4.1,5,9.7,6.2,5,9,5.8,.1,1.1,,3
24-Ago-2002,12.8,4,5.7,9.7,7.6,5,9.2,7.6,0,0,,4
25-Ago-2002,15,7.5,7.4,11.5,7,5.6,10.8,4.8,0,0,,3
26-Ago-2002,14.3,3.9,5.4,10.2,6.1,4.4,9.8,5.2,0,2.5,,6
27-Ago-2002,12.5,3.5,6,10.3,7.6,5.8,9.7,7.5,0,.4,,2
28-Ago-2002,12,4,5.2,8.3,7.2,5.1,8.3,7.2,0,.2,,2
29-Ago-2002,13.5,3.5,6,11.8,6.5,3.6,10,4.2,0,0,,6
30-Ago-2002,12.8,4.2,6.6,9.8,7,5.9,9.6,6.7,0,.8,,4
31-Ago-2002,12.5,4.5,5.4,7.4,6,5.4,7.4,6.2,1.2,3,,2
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Sep-2002,9.2,5.2,5.5,6.4,5.9,5.5,6.4,5.9,9.3,.6,,2
02-Sep-2002,9.7,4.5,5.5,7,6.8,5.5,6.8,6.2,.3,4.1,,2
03-Sep-2002,13.7,3,7.8,11.2,6.6,7.2,10.2,6.6,0,1.3,,4
04-Sep-2002,14.1,4,5.5,12.2,6.6,5.4,11.2,6.2,.8,3,,5
05-Sep-2002,13.8,3.4,4.9,9.6,7.6,4.2,9.4,7.6,0,0,,4
06-Sep-2002,14.5,4.5,9.2,8.6,8,6.8,8.6,7.8,0,0,,4
07-Sep-2002,13.5,5.5,6.4,10.1,7,6.2,9.8,4.6,2.4,1.3,,1
08-Sep-2002,13.6,3.4,6.3,11,7,4.9,9.8,5.7,0,0,,6
09-Sep-2002,12.7,4.9,5.4,8.4,5.4,5.2,8,5.3,0,0,,6
10-Sep-2002,11.3,3.7,6,7.1,6.5,5.4,7.1,5.5,0,2.2,,2
11-Sep-2002,10.7,4,5.6,7,5.7,5.1,7.1,5.6,0,2,,1
12-Sep-2002,11.6,3.5,5.6,8.4,7,5.2,8.2,7,.1,.8,,2
13-Sep-2002,12.9,4.7,7,7.8,6.2,7,8,6.2,.1,0,,2
14-Sep-2002,12.7,5.3,6.8,7.8,6,6,7.8,5.8,0,2.1,,2
15-Sep-2002,13.8,5.5,10.7,10.2,7.2,8.4,10,7.2,0,.2,,5
16-Sep-2002,12,4,4.2,9.2,6.2,4.2,9,6.4,0,.6,,4
17-Sep-2002,13.5,4.5,5.8,8.3,6.4,5.3,8,6.3,0,3.9,,3
18-Sep-2002,12.3,5,5.6,7,6.3,5.4,6.8,6.2,7.8,.4,,
19-Sep-2002,14.3,5,8.2,13.2,7.8,7.5,12.1,7.7,0,0,,6
20-Sep-2002,13.1,5,5.8,10.2,8.4,5.6,10.4,8.4,0,0,,4
21-Sep-2002,12.6,6.5,7.6,8,7.2,7.5,8,7.4,7.8,7.3,,2
22-Sep-2002,10.8,4.7,5.6,9.5,8,5.6,9.5,7.9,0,.5,,2
23-Sep-2002,16,5.6,12,9,8.3,12.3,9,8.3,0,2,,1
24-Sep-2002,10.9,6.6,7.6,8,5.9,7.8,8,5.9,.6,9,,6
25-Sep-2002,11.9,5,7.4,9.6,7.5,7.1,9.6,5.8,.1,0,,2
26-Sep-2002,13.3,4,5.8,12.3,7.3,5.6,10.8,7.2,0,0,,6
27-Sep-2002,8.5,4.2,4.7,6.8,6.2,4.7,6.8,6.2,3.2,3.9,,2
28-Sep-2002,12.6,4.9,7.2,8.2,6.6,6.9,8.2,6.7,0,0,,2
29-Sep-2002,12,6,6.7,10.2,7.5,6.6,10.1,7.5,3.2,0,,3
30-Sep-2002,11.1,6,6.8,8.4,7,6.7,8.2,7,3.4,.6,,2
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Oct-2002,14.4,5.5,7.1,12,8.2,6.8,11.8,8,-999,.8,,4
02-Oct-2002,11.8,4.8,5.8,10.3,7.2,5.6,9.9,7,0,0,,4
03-Oct-2002,12.6,4,7.2,10.4,7.4,7.1,9.8,7.2,0,0,,6
04-Oct-2002,15.1,5.2,6.3,11.4,7.4,6.1,11.2,7,0,.5,,2
05-Oct-2002,15,5.5,8.6,12.8,8,7.7,12,7.7,0,0,,7
06-Oct-2002,14,4.8,8.6,13.4,9.4,8.5,12.4,9,0,0,,6
07-Oct-2002,12.8,6.3,8.5,9.4,7,8,9.1,7.1,0,1.6,,3
08-Oct-2002,11.9,6.1,9.2,10.2,6.9,8.4,9.6,6.8,.8,2.2,,2
09-Oct-2002,9.2,5,5.2,7.6,6.6,5.1,7.4,6,12.6,5.1,,
10-Oct-2002,10.5,5,8.4,8.2,6.5,8.3,8,6.4,0,2,,3
11-Oct-2002,11.2,6,7.4,8.7,8.8,7.2,8.7,7.2,.1,3.5,,4
12-Oct-2002,12.7,5.5,7.4,10.8,7.5,7.4,10.8,7.5,1.2,.5,,2
13-Oct-2002,15.1,5,7.7,12.6,8.5,7.5,11.8,8.5,.1,0,,5
14-Oct-2002,11,5.8,8.4,9,7,7.4,8.7,6.8,1.8,4,,2
15-Oct-2002,11,5.5,7.2,7.8,5.4,7.1,7.6,5.6,.8,15.7,,
16-Oct-2002,11.6,4.7,5.4,8.8,7.6,5.4,8.8,7.5,1,1,,6
17-Oct-2002,13,5.6,7.6,8.6,7.9,7.2,8.5,7.8,.2,.7,,4
18-Oct-2002,14.5,5.5,5.8,6.8,9.8,5.8,6.8,8.2,22.8,5,,4
19-Oct-2002,13.9,5.4,7.9,12.2,8.1,6.3,10.8,7,0,0,,3
20-Oct-2002,14.6,6.5,8.8,11.4,8.5,8.9,11.3,8.6,0,1.1,,
21-Oct-2002,17.7,5,8.8,10,7.4,8.8,9,7.4,0,0,,1
22-Oct-2002,16.6,7.2,7.1,10.4,6.5,7,9.4,11.3,0,4,,6
23-Oct-2002,11,5.6,9.1,8.2,6.8,8.8,8,6.2,.2,.7,,2
24-Oct-2002,15.5,6.6,10.2,13.2,8.2,9.2,11.4,7.8,0,0,,8
25-Oct-2002,12.5,6,7.4,11,8.5,6.9,10.4,7.9,0,.8,,6
26-Oct-2002,12,6,10.4,8.4,7.4,9,8.4,7,.1,1.4,,2
27-Oct-2002,15.5,5.5,6,7.5,8.2,5.4,7,7.8,14.2,.5,,
28-Oct-2002,12.5,5.5,9.2,9.2,7.2,9,8.8,7.2,2,1.5,,
29-Oct-2002,10,6,7.2,8.5,7.8,7.2,8.4,7.8,.2,3,,
30-Oct-2002,12,6.5,7.8,8.8,8.6,7.6,8.6,8.4,0,.1,,4
31-Oct-2002,12,5.5,7.2,8.2,7,4.8,7.8,6.6,34,2.2,,2
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Nov-2002,12.5,6,8.2,10.2,7.5,8.2,9.8,7.4,0,0,,
02-Nov-2002,13,6,8.2,9.8,7.8,7.8,9.8,7.8,4,0,,2
03-Nov-2002,14.5,.5,9.8,11.2,9.4,9.6,10.6,8.4,.3,1.2,,2
04-Nov-2002,16,.7,8.4,12,10,7.8,11.6,9.8,0,0,,4
05-Nov-2002,14,6,5.8,9.6,7,5.8,9.4,6.6,42,2.6,,2
06-Nov-2002,10,5,6.4,8.2,6.2,6.4,8.4,5.4,2,0,,
07-Nov-2002,13.7,2.3,8.8,13.4,7.6,7.4,10.4,6.4,0,0,,7
08-Nov-2002,14.5,2.5,6.4,10.2,6.8,5.6,10,6.4,0,0,,4
09-Nov-2002,14.5,5.5,7.4,8.5,8.8,7,8,8.2,0,0,,
10-Nov-2002,13.5,6,8.6,8.2,7,8.6,7.9,6.9,0,3.3,,2
11-Nov-2002,10.5,4,8.2,9,6.8,8,9,6.8,0,2.4,,2
12-Nov-2002,11.3,6,7.7,8.5,6.6,7.5,7.9,6.5,1,0,,2
13-Nov-2002,13.5,5.5,7.8,9.4,7.4,7.8,9.2,7,0,0,,6
14-Nov-2002,11.3,6,7.3,9.6,7.7,7.2,9.4,7,6.2,.8,,6
15-Nov-2002,15.9,6,9.2,12.2,7.9,8.6,11.4,6.1,1.2,1.3,,6
16-Nov-2002,13,4.5,8.2,11,8,8,10.6,7.8,0,0,,6
17-Nov-2002,15,7.5,10.6,11.8,8.6,7.6,11.4,8.2,0,0,,6
18-Nov-2002,13,7,7.4,11.2,8.5,6.9,10.8,7.2,5,1.3,,4
19-Nov-2002,11.6,5,9.2,10.4,7.7,9,10.2,7.1,0,14.4,,2
20-Nov-2002,13.4,5.5,9,10.9,8.2,7.5,10.2,8.2,0,0,,6
21-Nov-2002,11.7,5.5,8.6,7.4,6.9,8.2,7.3,6.2,3.3,18.8,,
22-Nov-2002,11.8,6,9.2,9.2,7.2,7.6,9,6.9,0,8.7,,1
23-Nov-2002,13.2,6,7.4,11.6,7.4,7.1,10.5,7.4,0,2.5,,2
24-Nov-2002,11.2,6.5,7.4,9,8.4,7.2,8.9,8.3,.2,3.1,,4
25-Nov-2002,12.7,6,7.4,10,8.4,7,9.9,8.2,.1,1.9,,2
26-Nov-2002,12.2,6.5,8.7,11.6,8.2,8.6,11.5,8.1,0,0,,4
27-Nov-2002,14,7.5,9.4,11.9,8.9,8.9,11.4,8.8,0,0,,2
28-Nov-2002,12.5,6.3,8,12,8.6,7.9,12,8.4,0,3.9,,8
29-Nov-2002,14.3,7.5,8.2,12.4,8.1,8.2,11.8,7.6,3.5,3.8,,3
30-Nov-2002,14.3,7.3,8.5,9.9,9.4,8.5,9.5,9.2,.5,2,,3
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Dic-2002,13.5,7,7,9.2,8.6,6.7,8.9,7.6,12.8,2.8,,2
02-Dic-2002,13,6.5,7.8,12.7,8.4,7.8,12,7.3,.2,16,,4
03-Dic-2002,14.5,6.4,8.9,12.6,8.9,8.5,11.5,8.7,.7,0,,6
04-Dic-2002,9.5,6.5,8.1,10.2,8.1,8.1,10,7.8,4,10.3,,7
05-Dic-2002,12.4,7,11.4,10.2,9.4,8.6,10.2,8.2,1.5,0,,4
06-Dic-2002,14.6,7,8.9,8.2,6.8,7.9,8,6.6,8.2,13.5,,4
07-Dic-2002,15.8,7,9.4,11.5,9.8,9.2,11.4,9.1,0,.8,,
08-Dic-2002,12.3,3.1,8.6,8.8,7.4,8.6,8.8,7.4,.4,.5,,
09-Dic-2002,14.2,5.2,6.8,11,9.3,6.6,11,9.3,.1,2,,4
10-Dic-2002,12.5,7.5,8.5,10,8.2,8.5,10,8.3,5.7,.7,,2
11-Dic-2002,13,6.2,11.6,10.2,8.7,10.2,10.2,8.7,0,2.6,,6
12-Dic-2002,10.4,7.3,7.8,9.4,8,7.8,9.4,8.1,14.3,6.5,,5
13-Dic-2002,14.8,7.5,7.9,8.6,8.6,7.9,8.6,8.6,14,2.4,,4
14-Dic-2002,14.5,7.2,8.7,10.8,9.3,8.6,10.6,9.3,0,1.7,,4
15-Dic-2002,19,7,8.9,11,8.6,8.4,10.7,8.4,6.9,0,,
16-Dic-2002,12.3,5,4.8,8.9,6.9,4.6,8.5,5.9,0,45.6,,10
17-Dic-2002,11.2,7.8,8.2,9.9,7,7.9,8.4,6.9,.3,0,,4
18-Dic-2002,20.7,6,10,10.4,8.9,8.9,10,8.9,0,0,,4
19-Dic-2002,14.3,7,8,10.5,8.7,7.7,10.2,8.2,.1,1.1,,
20-Dic-2002,12.6,7.2,7.8,10.2,8.4,7.6,10,8.2,0,4.1,,4
21-Dic-2002,13,6.5,8.6,8.4,7.6,7.6,8.2,7,20.7,4.2,,2
22-Dic-2002,12.6,6.3,8.2,9.9,9,8,9.6,9,.2,9,,4
23-Dic-2002,13.2,6.6,8,8.5,9,7.4,8.4,8.1,2.5,3,,2
24-Dic-2002,13.4,4.5,6.6,11.8,9.4,6.5,11.6,9.2,0,.4,,2
25-Dic-2002,15,5.5,7,12.6,8.6,5.6,10.5,8.1,20.2,0,,2
26-Dic-2002,13.3,6,8.5,13,10,8,12.9,9.9,3.5,0,,6
27-Dic-2002,14.6,6.2,8.4,12.3,9.1,8.3,11.5,8.7,8.9,0,,6
28-Dic-2002,14.7,6,8.2,11.4,9.9,8.2,11,9.2,0,0,,5
29-Dic-2002,15,7,8.9,13.5,10,8.8,12.4,10,0,6.4,,3
30-Dic-2002,14.6,8,9.6,11,9,9.2,10.8,9,0,6.1,,4
31-Dic-2002,10.9,5.1,5.9,8.2,8.7,5.3,7.9,7,41.9,14,,
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Ene-2003,14,5.5,8.4,12.5,13.9,7.5,11.4,13.8,-999,0,,2
02-Ene-2003,14.5,6.4,7.7,13.4,9.8,7.6,11.6,9.4,0,4.1,,4
03-Ene-2003,14,6.9,9,11.7,9.7,8,11.6,9.6,4.8,1,,2
04-Ene-2003,14,6.5,11.2,10,9,10.4,10.2,9,5.4,0,,2
05-Ene-2003,12.5,7,8,11,8.4,7.8,10.6,8.2,3,1.1,,4
06-Ene-2003,11.5,6.5,7.2,11.7,8.6,7.4,10.3,8.6,0,0,,4
07-Ene-2003,15.5,7.2,8,14.4,8.8,6.7,14.2,8.6,4.8,.6,,4
08-Ene-2003,15.5,7,10.4,14.2,9.4,9,13.6,9.4,0,0,,4
09-Ene-2003,13.2,7.2,9.6,10.8,7.2,9,11,7.2,29.5,23.7,,
10-Ene-2003,14,7,9.6,12.2,8,9.2,11.8,8.2,17,.4,,6
11-Ene-2003,5.5,7,9.8,10.2,9.6,10,10.2,9.6,16,7.1,,2
12-Ene-2003,14,5.5,7.6,10.6,9.4,7.4,10.6,9.4,10.4,3.2,,
13-Ene-2003,12.5,5.5,8.2,10.6,9.6,8,10.8,9.4,19.4,2,,2
14-Ene-2003,13,7.8,8.2,9.2,8.4,8.2,9.2,8.2,1.5,5.5,,6
15-Ene-2003,16.5,5.5,9.4,9.8,8.8,9.6,10,8.8,.7,20.1,,6
16-Ene-2003,11,7.5,8.2,9.4,10.8,8.2,9.4,8.8,14.2,.7,,
17-Ene-2003,13.5,7.5,8.2,11.4,9.8,8.2,11.2,9.6,8,.9,,4
18-Ene-2003,13.5,7.5,8.6,11.4,9,8.6,11.6,9,7.6,2,,2
19-Ene-2003,11.5,7,7.2,7.8,8.2,7,7.8,8.2,7.5,8.6,,
20-Ene-2003,12,5.5,8,11,8.2,8.2,10.8,8.4,17,14.4,,6
21-Ene-2003,12.4,7.5,9.4,9.8,7.8,7.4,9.8,7.8,0,1.7,,2
22-Ene-2003,13.5,6.5,8.8,10.2,8.6,8,10.2,8.6,0,3.7,,2
23-Ene-2003,11.5,7.5,7.8,9.6,8.6,6.8,9.8,8.6,17,20.2,,6
24-Ene-2003,10,6.5,7.8,7.8,7.2,7.8,7.8,7.2,5.6,30.9,,6
25-Ene-2003,13.7,7,7.8,9.8,8.4,8,9.8,7.8,10.1,4,,4
26-Ene-2003,13.5,6.5,9.2,12.2,8.4,8.4,11.6,7.6,0,0,,4
27-Ene-2003,12.5,7.5,9.4,10.2,9.6,6.8,10.2,7.4,.5,1.4,,2
28-Ene-2003,11,7.5,8.2,8.2,6.8,8.2,8.2,6.8,5.4,18.1,,10
29-Ene-2003,12.5,.5,7,8.8,7.2,6.8,8.6,7.2,1.5,0,,2
30-Ene-2003,11.5,5.5,5.2,10,7.2,4.4,9.8,7.2,.4,.5,,2
31-Ene-2003,13.5,5.5,6.2,12.4,7.6,6,11.6,7.6,4.2,1,,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Feb-2003,14.5,5.5,7.6,13.2,9.2,7.4,11.2,9.2,0,2.7,,4
02-Feb-2003,14.5,7.5,8.2,10.2,8.4,8.2,10.2,8.4,3,1.3,,4
03-Feb-2003,11.5,5.5,6.8,10.2,8,6.8,10.4,8,13.3,2.8,,2
04-Feb-2003,12,6.1,7.7,8.8,8.8,7.7,8.8,8.4,5,.1,,
05-Feb-2003,12.5,7.5,9,11.2,9.2,9,11.2,9.2,1,0,,4
06-Feb-2003,12,7,7.8,9.8,7.4,7.8,9.8,8.6,19.8,3.9,,10
07-Feb-2003,10.5,7.5,8,8.6,8.2,8.2,8.6,8.2,10.2,15,,8
08-Feb-2003,12,7.5,8.6,10.4,9.2,8.6,10.4,9.2,2.3,1.6,,6
09-Feb-2003,13,7,7.6,12,9.2,7.6,11.2,9.2,24.5,5.4,,4
10-Feb-2003,12.5,6.5,7,10.2,9.2,6.8,10.4,9,9.6,.2,,8
11-Feb-2003,15,7,8.6,13.2,9.6,8.2,13,9.6,1.2,2.5,,2
12-Feb-2003,14,8,8.6,12.4,10.2,8.6,12.4,9.8,13.5,7,,4
13-Feb-2003,17,8.5,9.2,14.6,10.6,5.8,13.6,9.2,1.1,0,,2
14-Feb-2003,15,6,7.4,13.6,8.4,7.2,13,8.4,8.9,4,,4
15-Feb-2003,15,6.5,8.6,12,9,8.4,12,8.8,4.4,0,,2
16-Feb-2003,15.5,6,6.6,13,9.6,6.6,12.8,9.4,0,0,,4
17-Feb-2003,14,6.5,7.6,12,9.2,7.4,11.8,9.2,13.9,.2,,2
18-Feb-2003,10,7,8,8,7.2,8.2,8.2,7.2,1.1,18.6,,
19-Feb-2003,11,6.5,7,9.6,7.6,7.2,9.6,7.6,.5,11.7,,6
20-Feb-2003,11,7,7.8,8.4,8,7.8,8.4,8,1.4,29.1,,2
21-Feb-2003,11.5,7,7.4,9.2,8.6,7.4,9.2,8.6,.5,6.8,,
22-Feb-2003,13,5.5,6.8,10,8.6,6.8,10,8.6,17.9,.5,,4
23-Feb-2003,13.5,5,7,12.6,7,7,12.4,7.2,.2,0,,6
24-Feb-2003,14,5,9.8,12.2,7.6,9.6,12,7.6,0,3.6,,6
25-Feb-2003,11,6.5,8.8,10,8.6,8.4,10,8.4,0,1.4,,4
26-Feb-2003,12,6,8,10.2,6.6,6,10,6.6,20.3,0,,2
27-Feb-2003,9.5,5.5,6,8,7.6,5.8,8,7.6,11.7,2.5,,2
28-Feb-2003,11.5,5.5,7.2,7.8,7.8,7.2,7.8,7.8,5.2,6.4,,6
Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
07,13,19,07,13,19,07,19
01-Mar-2003,11.5,7,7.8,9.6,7.6,7.8,9.6,7.6,12.6,13.4,E,4
02-Mar-2003,13.5,6,7,9.8,8.6,6.4,9.6,8.4,25,2.4,C,
03-Mar-2003,11.5,6,7,8.4,8,6.4,8.4,8,40.3,.6,NE,2
04-Mar-2003,12.5,6.5,7.2,11,7.2,7.2,11,7.2,.6,22,NE,4
05-Mar-2003,12,7,7,10.4,8.8,7,10.4,8.8,7.9,3.1,NE,2
06-Mar-2003,12.5,6.5,6.8,10,8.2,6.6,10,8,12.4,3.8,NE,2
07-Mar-2003,12.5,6.5,7.6,12,8.8,7.6,12,8.8,2.4,3,NE,2
08-Mar-2003,13,6.5,7,11.4,8.6,7,11.2,8.2,20.3,3.8,NE,4
09-Mar-2003,13.5,6.5,8.6,10.8,8.8,8.6,10.8,8.8,0,0,NE,2
10-Mar-2003,13.5,7,9.4,11.8,9.2,9.4,11.6,9,15.9,0,NE,4
11-Mar-2003,12.5,7,7.6,10,8.6,7.4,10,8.2,6,1.2,NE,2
12-Mar-2003,13.5,6.5,8.8,11.2,8.6,8.8,11,8.6,.1,2,NE,2
13-Mar-2003,14,7.5,8.2,9.8,8.2,7.2,9.8,8.2,3.3,9.7,C,
14-Mar-2003,12,7,7.6,9.6,8.4,7.6,9.6,8.4,.3,1.1,NE,2
15-Mar-2003,13.5,6,7.2,10.4,8.8,7,10.4,8.8,9.9,0,NE,4
16-Mar-2003,13,6,7.4,10,8.4,7,10,8.6,22.1,0,NE,2
17-Mar-2003,12.5,6.5,7.4,9.6,7.6,7.4,9.8,7.6,6,7.3,W,4
18-Mar-2003,10.5,5,6.6,8.2,7.2,6.6,8.2,7.2,11.6,5.9,NE,4
19-Mar-2003,11.5,7.5,8,8.2,7.6,8,8.2,7.6,0,4.1,C,
20-Mar-2003,13,6.5,7.6,11.6,8.6,7.8,11.6,8.6,0,3.5,SW,4
21-Mar-2003,12.5,7,8,10.6,6.4,8,10.6,6.4,6.1,27,NE,2
22-Mar-2003,11.5,5.5,6,9,7,6.2,9.2,7.2,6.5,.5,NE,2
23-Mar-2003,12,5.5,6.4,10,7.6,6.4,10,7.6,0,1.5,NE,4
24-Mar-2003,11,6.5,8.6,8,7.8,8.4,7.6,7.2,.1,0,W,2
25-Mar-2003,10.5,5,6.4,8.2,6.4,6,8,6.2,6.5,0,NE,2
26-Mar-2003,10,5.5,5.8,8.6,6.8,5.8,8.4,6.8,17,4,W,4
27-Mar-2003,13,5.5,6.2,10.8,7.4,5,10.2,7.4,5.6,6.9,C,
28-Mar-2003,13,5,6,9.8,7.8,5.8,9.2,7.6,6.7,0,C,
29-Mar-2003,12.5,6.5,7.4,11.4,8.8,7.4,10.6,8,5.3,0,W,4
30-Mar-2003,12.5,5.5,9.2,8.4,8.4,8.4,8.4,8.4,0,3.4,W,2
31-Mar-2003,12,7.5,8,10.4,8.6,8,10.2,8.6,0,2.9,W,2
